segment_name,segment_start_sec,segment_end_sec,frame_idx,processed_idx,bag_abs_time,bag_rel_time,roi_mean,roi_std,roi_min,roi_max,edge_pixel_count,hough_line_count,left_line_count,right_line_count,left_slope,right_slope,lpos,rpos,lane_width,center,center_error,mode,baseline_mode,corner,fail_count,center_jump,lane_width_jump,recovery_used,recovery_success,recovery_left_found,recovery_right_found,recovery_window_px,recovery_reason,local_first_used,local_accept,full_fallback_used,local_reason,v3_full_recheck_used,v3_mismatch,v3_tentative_count,v3_full_recheck_accept,v3_decision,local_left_roi_x0,local_left_roi_x1,local_right_roi_x0,local_right_roi_x1,pred_lpos,pred_rpos,final_source,suspicious_reasons
lap2_problem_section_v3_fixed,105.440000,111.640000,3157,11,1780899116.283829927,105.808282375,82.222557,59.442467,16,235,1109,17,9,8,-0.782608696,0.724489796,63,581,518,322,2,BOTH,BOTH,STRAIGHT,0,0,0,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_stable_both,0,153,491,640,63,581,LOCAL,v3_local_first_used;v3_local_accept
lap2_problem_section_v3_fixed,105.440000,111.640000,3158,12,1780899116.319523573,105.843976021,79.980895,58.314638,16,235,1117,20,11,9,-0.783333333,0.718750000,62,581,519,321,1,BOTH,BOTH,STRAIGHT,0,1,1,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_stable_both,0,153,491,640,63,581,LOCAL,v3_local_first_used;v3_local_accept
lap2_problem_section_v3_fixed,105.440000,111.640000,3159,13,1780899116.352965832,105.877418280,78.143622,57.282205,16,235,1172,20,12,8,-0.809523810,0.701030928,61,581,520,321,1,BOTH,BOTH,STRAIGHT,0,0,1,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_stable_both,0,152,491,640,62,581,LOCAL,v3_local_first_used;v3_local_accept
lap2_problem_section_v3_fixed,105.440000,111.640000,3160,14,1780899116.387451649,105.911904097,76.133821,56.199483,16,235,1201,18,10,8,-0.761194030,0.650485437,59,582,523,320,0,BOTH,BOTH,STRAIGHT,0,1,3,1,1,1,1,90,success,1,1,0,success,1,0,0,0,accept_local_full_similar,0,151,491,640,61,581,LOCAL,v3_local_first_used;v3_local_accept
lap2_problem_section_v3_fixed,105.440000,111.640000,3161,15,1780899116.419361115,105.943813562,74.222045,55.163790,16,236,1199,19,11,8,-0.833333333,0.738095238,59,582,523,320,0,BOTH,BOTH,STRAIGHT,0,0,0,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,149,492,640,59,582,LOCAL,v3_local_first_used;v3_local_accept
lap2_problem_section_v3_fixed,105.440000,111.640000,3162,16,1780899116.452617645,105.977070093,72.293011,53.940918,16,235,1235,19,10,9,-0.782178218,0.774193548,59,583,524,321,1,BOTH,BOTH,STRAIGHT,0,1,1,1,1,1,1,90,success,1,1,0,success,1,1,1,0,hold_local_both_unstable_wait_full_consistency,0,149,492,640,59,582,LOCAL,v3_local_first_used;v3_local_accept;v3_prediction_mismatch
lap2_problem_section_v3_fixed,105.440000,111.640000,3163,17,1780899116.490041256,106.014493704,70.122074,52.705341,16,235,1254,23,13,10,-0.805555556,0.607843137,59,584,525,321,1,BOTH,BOTH,STRAIGHT,0,0,1,1,1,1,1,90,success,1,1,0,success,1,0,0,0,accept_local_full_similar,0,149,493,640,59,583,LOCAL,v3_local_first_used;v3_local_accept
lap2_problem_section_v3_fixed,105.440000,111.640000,3164,18,1780899116.522756815,106.047209263,67.974886,51.272481,16,235,1232,17,8,9,-0.782258065,0.609756098,59,584,525,321,1,BOTH,BOTH,STRAIGHT,0,0,0,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,149,494,640,59,584,LOCAL,v3_local_first_used;v3_local_accept
lap2_problem_section_v3_fixed,105.440000,111.640000,3165,19,1780899116.552119255,106.076571703,64.839048,50.010546,16,235,1263,21,10,11,-0.786885246,0.785714286,58,583,525,320,0,BOTH,BOTH,STRAIGHT,0,1,0,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,149,494,640,59,584,LOCAL,v3_local_first_used;v3_local_accept
lap2_problem_section_v3_fixed,105.440000,111.640000,3166,20,1780899116.588615894,106.113068342,62.543196,48.332556,16,236,1275,20,11,9,-0.788461538,0.671875000,57,579,522,318,-2,BOTH,BOTH,STRAIGHT,0,2,3,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,148,493,640,58,583,LOCAL,v3_local_first_used;v3_local_accept
lap2_problem_section_v3_fixed,105.440000,111.640000,3167,21,1780899116.620085955,106.144538403,60.081875,46.627852,16,235,1290,21,12,9,-0.789473684,0.636363636,57,579,522,318,-2,BOTH,BOTH,STRAIGHT,0,0,0,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,147,489,640,57,579,LOCAL,v3_local_first_used;v3_local_accept
lap2_problem_section_v3_fixed,105.440000,111.640000,3168,22,1780899116.658535719,106.182988167,57.460540,44.997050,16,235,1308,20,10,10,-0.782051282,0.633333333,57,579,522,318,-2,BOTH,BOTH,STRAIGHT,0,0,0,1,1,1,1,90,success,1,1,0,success,1,0,0,0,accept_local_full_similar,0,147,489,640,57,579,LOCAL,v3_local_first_used;v3_local_accept
lap2_problem_section_v3_fixed,105.440000,111.640000,3169,23,1780899116.689561844,106.214014292,54.935824,43.206863,16,235,1365,23,14,9,-0.781250000,0.646464646,57,578,521,317,-3,BOTH,BOTH,STRAIGHT,0,1,1,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,147,489,640,57,579,LOCAL,v3_local_first_used;v3_local_accept
lap2_problem_section_v3_fixed,105.440000,111.640000,3170,24,1780899116.721667767,106.246120214,52.317670,41.323945,16,235,1374,23,13,10,-0.791666667,0.694117647,57,578,521,317,-3,BOTH,BOTH,STRAIGHT,0,0,0,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,147,488,640,57,578,LOCAL,v3_local_first_used;v3_local_accept
lap2_problem_section_v3_fixed,105.440000,111.640000,3171,25,1780899116.758110285,106.282562733,50.008125,39.518636,16,235,1361,24,16,8,-0.800000000,0.628571429,57,577,520,317,-3,BOTH,BOTH,STRAIGHT,0,0,1,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_stable_both,0,147,488,640,57,578,LOCAL,v3_local_first_used;v3_local_accept
lap2_problem_section_v3_fixed,105.440000,111.640000,3172,26,1780899116.788255692,106.312708139,48.152685,37.623280,16,235,1342,27,15,12,-0.761904762,0.622950820,54,577,523,315,-5,BOTH,BOTH,STRAIGHT,0,2,3,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,147,487,640,57,577,LOCAL,v3_local_first_used;v3_local_accept
lap2_problem_section_v3_fixed,105.440000,111.640000,3173,27,1780899116.825162172,106.349614620,46.506349,35.799844,16,235,1424,26,15,11,-0.777777778,0.675000000,54,576,522,315,-5,BOTH,BOTH,STRAIGHT,0,0,1,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,144,487,640,54,577,LOCAL,v3_local_first_used;v3_local_accept
lap2_problem_section_v3_fixed,105.440000,111.640000,3174,28,1780899116.856188774,106.380641222,45.038082,34.013136,16,235,1361,29,20,9,-0.772727273,0.673267327,52,576,524,314,-6,BOTH,BOTH,STRAIGHT,0,1,2,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,144,486,640,54,576,LOCAL,v3_local_first_used;v3_local_accept
lap2_problem_section_v3_fixed,105.440000,111.640000,3175,29,1780899116.888282537,106.412734985,43.873920,32.384493,16,235,1280,23,13,10,-0.783783784,0.625000000,52,576,524,314,-6,BOTH,BOTH,STRAIGHT,0,0,0,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,142,486,640,52,576,LOCAL,v3_local_first_used;v3_local_accept
lap2_problem_section_v3_fixed,105.440000,111.640000,3176,30,1780899116.924912691,106.449365139,42.890866,30.822811,16,235,1326,23,14,9,-0.783783784,0.625000000,53,576,523,314,-6,BOTH,BOTH,STRAIGHT,0,0,1,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,142,486,640,52,576,LOCAL,v3_local_first_used;v3_local_accept
lap2_problem_section_v3_fixed,105.440000,111.640000,3177,31,1780899116.957606316,106.482058764,41.773324,29.454446,16,235,1355,23,12,11,-0.777777778,0.622222222,52,576,524,314,-6,BOTH,BOTH,STRAIGHT,0,0,1,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,143,486,640,53,576,LOCAL,v3_local_first_used;v3_local_accept
lap2_problem_section_v3_fixed,105.440000,111.640000,3178,32,1780899116.987499952,106.511952400,40.863991,28.386178,16,233,1273,21,10,11,-0.777777778,0.623762376,51,576,525,313,-7,BOTH,BOTH,STRAIGHT,0,1,1,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,142,486,640,52,576,LOCAL,v3_local_first_used;v3_local_accept
lap2_problem_section_v3_fixed,105.440000,111.640000,3179,33,1780899117.024239302,106.548691750,39.654517,27.448206,16,206,1311,22,11,11,-0.759259259,0.623188406,50,576,526,313,-7,BOTH,BOTH,STRAIGHT,0,0,1,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,141,486,640,51,576,LOCAL,v3_local_first_used;v3_local_accept
lap2_problem_section_v3_fixed,105.440000,111.640000,3180,34,1780899117.055464029,106.579916477,38.682060,26.436449,16,202,1379,26,13,13,-0.759259259,0.602150538,49,577,528,313,-7,BOTH,BOTH,STRAIGHT,0,0,2,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,140,486,640,50,576,LOCAL,v3_local_first_used;v3_local_accept
lap2_problem_section_v3_fixed,105.440000,111.640000,3181,35,1780899117.092112303,106.616564751,37.665412,25.533147,16,196,1302,22,10,12,-0.757009346,0.575342466,49,577,528,313,-7,BOTH,BOTH,STRAIGHT,0,0,0,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,139,487,640,49,577,LOCAL,v3_local_first_used;v3_local_accept
lap2_problem_section_v3_fixed,105.440000,111.640000,3182,36,1780899117.125254631,106.649707079,36.795455,24.618046,16,201,1285,22,11,11,-0.783333333,0.651515152,49,573,524,311,-9,BOTH,BOTH,STRAIGHT,0,2,4,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,139,487,640,49,577,LOCAL,v3_local_first_used;v3_local_accept
lap2_problem_section_v3_fixed,105.440000,111.640000,3183,37,1780899117.156235456,106.680687904,35.847798,23.726857,16,199,1253,19,9,10,-0.767441860,0.650000000,49,570,521,309,-11,BOTH,BOTH,STRAIGHT,0,2,3,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,139,483,640,49,573,LOCAL,v3_local_first_used;v3_local_accept
lap2_problem_section_v3_fixed,105.440000,111.640000,3184,38,1780899117.191874266,106.716326714,35.017358,22.780666,16,191,1196,17,9,8,-0.761061947,0.622641509,48,568,520,308,-12,BOTH,BOTH,STRAIGHT,0,1,1,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_stable_both,0,139,480,640,49,570,LOCAL,v3_local_first_used;v3_local_accept
