segment_name,segment_start_sec,segment_end_sec,frame_idx,processed_idx,bag_abs_time,bag_rel_time,roi_mean,roi_std,roi_min,roi_max,edge_pixel_count,hough_line_count,left_line_count,right_line_count,left_slope,right_slope,lpos,rpos,lane_width,center,center_error,mode,baseline_mode,corner,fail_count,center_jump,lane_width_jump,recovery_used,recovery_success,recovery_left_found,recovery_right_found,recovery_window_px,recovery_reason,local_first_used,local_accept,full_fallback_used,local_reason,v3_full_recheck_used,v3_mismatch,v3_tentative_count,v3_full_recheck_accept,v3_decision,local_left_roi_x0,local_left_roi_x1,local_right_roi_x0,local_right_roi_x1,pred_lpos,pred_rpos,final_source,suspicious_reasons
lap1_problem_section_v0_1,14.000000,80.000000,552,134,1780899028.972300053,18.496752501,106.389560,45.011548,16,235,902,16,13,3,-0.758620690,0.647058824,73,608,535,340,20,BOTH,BOTH,STRAIGHT,0,1,2,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,163,516,640,73,606,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,553,135,1780899029.010865450,18.535317898,106.600199,45.234037,16,235,874,13,10,3,-0.730434783,0.636363636,73,608,535,340,20,BOTH,BOTH,STRAIGHT,0,0,0,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,163,518,640,73,608,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,554,136,1780899029.043056250,18.567508698,106.610284,45.416705,16,235,883,14,12,2,-0.740740741,0.632075472,73,610,537,341,21,BOTH,BOTH,STRAIGHT,0,1,2,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,163,518,640,73,608,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,555,137,1780899029.077996492,18.602448940,107.738935,46.172241,16,235,846,13,11,2,-0.753731343,0.648148148,74,610,536,342,22,BOTH,BOTH,STRAIGHT,0,1,1,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,163,520,640,73,610,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,556,138,1780899029.110208035,18.634660482,108.569446,46.640821,16,235,785,13,10,3,-0.758620690,0.627906977,74,610,536,342,22,BOTH,BOTH,STRAIGHT,0,0,0,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,164,520,640,74,610,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,557,139,1780899029.143977404,18.668429852,109.822003,47.312619,16,236,775,11,9,2,-0.758865248,0.649484536,73,609,536,341,21,BOTH,BOTH,STRAIGHT,0,1,0,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,164,520,640,74,610,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,558,140,1780899029.177445889,18.701898336,111.437159,47.907485,16,235,800,11,8,3,-0.755244755,0.650000000,74,608,534,341,21,BOTH,BOTH,STRAIGHT,0,0,2,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,163,519,640,73,609,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,559,141,1780899029.210135221,18.734587669,112.861946,48.326963,16,236,758,12,10,2,-0.767441860,0.647619048,74,608,534,341,21,BOTH,BOTH,STRAIGHT,0,0,0,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,164,518,640,74,608,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,560,142,1780899029.245332241,18.769784689,114.369020,48.931617,16,236,775,12,9,3,-0.777777778,0.625000000,74,608,534,341,21,BOTH,BOTH,STRAIGHT,0,0,0,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,164,518,640,74,608,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,561,143,1780899029.277414322,18.801866770,115.625625,49.417384,16,236,787,15,12,3,-0.775862069,0.642857143,74,607,533,340,20,BOTH,BOTH,STRAIGHT,0,1,1,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,164,518,640,74,608,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,562,144,1780899029.309490681,18.833943129,117.149972,50.042646,16,235,770,13,9,4,-0.755244755,0.632653061,75,607,532,341,21,BOTH,BOTH,STRAIGHT,0,1,1,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,164,517,640,74,607,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,563,145,1780899029.346283913,18.870736361,118.110852,50.566913,16,236,769,13,10,3,-0.750000000,0.659090909,74,607,533,340,20,BOTH,BOTH,STRAIGHT,0,1,1,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,165,517,640,75,607,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,564,146,1780899029.378026962,18.902479410,118.975952,50.896162,16,236,757,10,8,2,-0.753846154,0.644067797,74,606,532,340,20,BOTH,BOTH,STRAIGHT,0,0,1,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,164,517,640,74,607,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,565,147,1780899029.409230709,18.933683157,119.389205,51.245979,16,235,758,15,11,4,-0.764705882,0.629629630,74,606,532,340,20,BOTH,BOTH,STRAIGHT,0,0,0,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,164,516,640,74,606,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,566,148,1780899029.444369793,18.968822241,119.577372,51.505264,16,236,785,13,10,3,-0.754237288,0.648648649,73,606,533,339,19,BOTH,BOTH,STRAIGHT,0,1,1,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,164,516,640,74,606,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,567,149,1780899029.478681803,19.003134251,119.699872,51.590934,16,235,786,14,11,3,-0.750000000,0.642857143,71,606,535,338,18,BOTH,BOTH,STRAIGHT,0,1,2,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,163,516,640,73,606,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,568,150,1780899029.513339043,19.037791491,120.142457,51.674915,16,235,811,13,10,3,-0.804347826,0.650000000,70,606,536,338,18,BOTH,BOTH,STRAIGHT,0,0,1,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,161,516,640,71,606,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,569,151,1780899029.545639992,19.070092440,120.680582,52.011982,16,235,838,15,13,2,-0.784946237,0.645454545,71,604,533,337,17,BOTH,BOTH,STRAIGHT,0,1,3,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,160,516,640,70,606,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,570,152,1780899029.577549696,19.102002144,120.878679,52.208852,16,236,835,15,12,3,-0.753424658,0.642857143,72,604,532,338,18,BOTH,BOTH,STRAIGHT,0,1,1,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,161,514,640,71,604,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,571,153,1780899029.614024162,19.138476610,121.006974,52.378659,16,236,898,16,13,3,-0.780000000,0.625000000,72,604,532,338,18,BOTH,BOTH,STRAIGHT,0,0,0,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,162,514,640,72,604,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,572,154,1780899029.645463943,19.169916391,120.817741,52.448512,16,236,896,16,13,3,-0.785714286,0.625000000,72,604,532,338,18,BOTH,BOTH,STRAIGHT,0,0,0,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,162,514,640,72,604,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,573,155,1780899029.677303314,19.201755762,120.225909,52.362495,16,235,876,11,9,2,-0.804597701,0.637931034,71,606,535,338,18,BOTH,BOTH,STRAIGHT,0,0,3,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,162,514,640,72,604,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,574,156,1780899029.714595795,19.239048243,120.028054,52.352461,16,236,858,17,13,4,-0.754385965,0.625000000,71,606,535,338,18,BOTH,BOTH,STRAIGHT,0,0,0,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,161,516,640,71,606,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,575,157,1780899029.747254848,19.271707296,119.859020,52.286446,16,236,855,15,13,2,-0.758620690,0.646464646,70,607,537,338,18,BOTH,BOTH,STRAIGHT,0,0,2,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,161,516,640,71,606,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,576,158,1780899029.782510519,19.306962967,119.654418,52.203217,16,236,825,16,12,4,-0.733333333,0.638297872,70,608,538,339,19,BOTH,BOTH,STRAIGHT,0,1,1,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,160,517,640,70,607,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,577,159,1780899029.813333273,19.337785721,119.888409,52.366629,16,236,875,12,10,2,-0.734042553,0.621052632,70,609,539,339,19,BOTH,BOTH,STRAIGHT,0,0,1,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,160,518,640,70,608,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,578,160,1780899029.848363400,19.372815847,119.879744,52.405167,16,236,819,11,9,2,-0.767441860,0.666666667,70,608,538,339,19,BOTH,BOTH,STRAIGHT,0,0,1,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,160,519,640,70,609,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,579,161,1780899029.882412910,19.406865358,120.450497,52.650466,16,236,824,16,12,4,-0.778846154,0.626865672,70,607,537,338,18,BOTH,BOTH,STRAIGHT,0,1,1,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,160,518,640,70,608,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,580,162,1780899029.913568735,19.438021183,120.672287,52.828295,16,236,820,13,10,3,-0.732142857,0.621359223,70,605,535,337,17,BOTH,BOTH,STRAIGHT,0,1,2,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,160,517,640,70,607,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,581,163,1780899029.945152760,19.469605207,120.975938,53.056067,16,236,781,11,7,4,-0.755555556,0.611111111,71,605,534,338,18,BOTH,BOTH,STRAIGHT,0,1,1,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,160,515,640,70,605,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,582,164,1780899029.982679129,19.507131577,121.269460,53.304376,16,236,734,13,10,3,-0.770270270,0.648351648,71,603,532,337,17,BOTH,BOTH,STRAIGHT,0,1,2,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,161,515,640,71,605,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,583,165,1780899030.012532949,19.536985397,121.417997,53.457762,16,236,739,12,9,3,-0.753731343,0.646464646,71,602,531,336,16,BOTH,BOTH,STRAIGHT,0,1,1,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,161,513,640,71,603,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,584,166,1780899030.047992706,19.572445154,121.921321,53.734005,16,236,694,8,5,3,-0.755395683,0.650000000,71,602,531,336,16,BOTH,BOTH,STRAIGHT,0,0,0,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,161,512,640,71,602,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,585,167,1780899030.080459118,19.604911566,122.107386,53.885590,16,236,653,10,6,4,-0.767857143,0.625000000,70,602,532,336,16,BOTH,BOTH,STRAIGHT,0,0,1,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,161,512,640,71,602,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,586,168,1780899030.114436388,19.638888836,122.460384,54.101643,16,236,624,11,6,5,-0.755395683,0.621621622,70,602,532,336,16,BOTH,BOTH,STRAIGHT,0,0,0,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,160,512,640,70,602,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,587,169,1780899030.150989771,19.675442219,122.805810,54.411946,16,236,582,7,4,3,-0.776859504,0.629032258,70,602,532,336,16,BOTH,BOTH,STRAIGHT,0,0,0,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,160,512,640,70,602,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,588,170,1780899030.183075428,19.707527876,122.804403,54.433458,16,236,545,8,5,3,-0.756302521,0.629032258,68,602,534,335,15,BOTH,BOTH,STRAIGHT,0,1,2,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,160,512,640,70,602,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,589,171,1780899030.218004227,19.742456675,122.585057,54.368778,16,236,515,7,4,3,-0.756302521,0.629629630,67,602,535,334,14,BOTH,BOTH,STRAIGHT,0,1,1,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,158,512,640,68,602,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,590,172,1780899030.250265837,19.774718285,122.559645,54.386197,16,235,511,6,3,3,-0.760683761,0.611940299,66,603,537,334,14,BOTH,BOTH,STRAIGHT,0,0,2,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,157,512,640,67,602,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,591,173,1780899030.283256769,19.807709217,122.881278,54.826376,16,236,515,8,4,4,-0.782051282,0.625000000,67,600,533,333,13,BOTH,BOTH,STRAIGHT,0,1,4,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,156,513,640,66,603,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,592,174,1780899030.317445755,19.841898203,122.996364,54.992699,16,236,518,9,5,4,-0.754385965,0.626086957,67,599,532,333,13,BOTH,BOTH,STRAIGHT,0,0,1,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,157,510,640,67,600,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,593,175,1780899030.350730896,19.875183344,123.026207,55.157126,16,236,522,5,3,2,-0.785714286,0.625000000,67,597,530,332,12,BOTH,BOTH,STRAIGHT,0,1,2,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,157,509,640,67,599,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,594,176,1780899030.382198095,19.906650543,123.205966,55.201102,16,236,522,6,4,2,-0.754098361,0.620155039,67,597,530,332,12,BOTH,BOTH,STRAIGHT,0,0,0,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,157,507,640,67,597,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,595,177,1780899030.419583082,19.944035530,122.997628,55.138067,16,236,515,7,4,3,-0.770833333,0.628571429,67,597,530,332,12,BOTH,BOTH,STRAIGHT,0,0,0,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,157,507,640,67,597,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,596,178,1780899030.449832916,19.974285364,123.034659,55.148947,16,236,514,8,4,4,-0.745762712,0.631578947,67,597,530,332,12,BOTH,BOTH,STRAIGHT,0,0,0,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,157,507,640,67,597,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,597,179,1780899030.487526655,20.011979103,122.799886,55.050730,16,236,501,5,3,2,-0.758620690,0.627118644,67,599,532,333,13,BOTH,BOTH,STRAIGHT,0,1,2,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,157,507,640,67,597,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,598,180,1780899030.518532515,20.042984962,122.751293,55.001380,16,236,485,6,3,3,-0.759398496,0.642201835,66,599,533,332,12,BOTH,BOTH,STRAIGHT,0,1,1,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,157,509,640,67,599,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,599,181,1780899030.549484015,20.073936462,122.775000,54.940699,16,236,480,4,2,2,-0.757575758,0.626016260,66,599,533,332,12,BOTH,BOTH,STRAIGHT,0,0,0,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,156,509,640,66,599,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,600,182,1780899030.585921288,20.110373735,122.998693,54.958349,16,236,470,8,4,4,-0.771428571,0.606382979,66,600,534,333,13,BOTH,BOTH,STRAIGHT,0,1,1,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,156,509,640,66,599,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,601,183,1780899030.617277861,20.141730309,123.380753,55.052010,16,236,470,6,3,3,-0.769230769,0.604651163,65,598,533,331,11,BOTH,BOTH,STRAIGHT,0,2,1,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,156,510,640,66,600,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,602,184,1780899030.650386095,20.174838543,123.354531,55.127123,16,236,474,7,4,3,-0.781818182,0.623655914,65,596,531,330,10,BOTH,BOTH,STRAIGHT,0,1,2,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,155,508,640,65,598,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,603,185,1780899030.684129953,20.208582401,123.643707,55.115835,16,235,485,5,3,2,-0.754545455,0.623529412,65,596,531,330,10,BOTH,BOTH,STRAIGHT,0,0,0,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,155,506,640,65,596,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,604,186,1780899030.717836857,20.242289305,123.585313,55.099982,16,236,479,5,3,2,-0.753731343,0.651162791,66,595,529,330,10,BOTH,BOTH,STRAIGHT,0,0,2,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,155,506,640,65,596,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,605,187,1780899030.753223181,20.277675629,123.722670,55.152213,16,236,481,8,4,4,-0.754237288,0.647058824,65,594,529,329,9,BOTH,BOTH,STRAIGHT,0,1,0,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,156,505,640,66,595,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,606,188,1780899030.785012245,20.309464693,123.767827,55.158925,16,236,665,9,4,5,-0.754237288,0.600000000,65,594,529,329,9,BOTH,BOTH,STRAIGHT,0,0,0,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,155,504,640,65,594,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,607,189,1780899030.817457914,20.341910362,123.600597,55.059528,16,236,671,9,3,6,-0.757575758,0.602040816,65,593,528,329,9,BOTH,BOTH,STRAIGHT,0,0,1,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,155,504,640,65,594,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,608,190,1780899030.852442503,20.376894951,123.451491,55.055757,16,236,645,9,3,6,-0.754237288,0.629310345,64,592,528,328,8,BOTH,BOTH,STRAIGHT,0,1,0,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,155,503,640,65,593,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,609,191,1780899030.884243727,20.408696175,123.317784,54.897933,16,236,645,8,4,4,-0.753968254,0.627272727,64,592,528,328,8,BOTH,BOTH,STRAIGHT,0,0,0,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,154,502,640,64,592,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,610,192,1780899030.917604208,20.442056656,122.971818,54.542785,16,236,641,9,3,6,-0.780219780,0.611111111,61,592,531,326,6,BOTH,BOTH,STRAIGHT,0,2,3,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,154,502,640,64,592,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,611,193,1780899030.954137087,20.478589535,122.844432,54.383207,18,236,641,10,5,5,-0.750000000,0.650000000,61,591,530,326,6,BOTH,BOTH,STRAIGHT,0,0,1,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,151,502,640,61,592,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,612,194,1780899030.987050772,20.511503220,122.950653,54.486544,16,235,657,8,3,5,-0.778846154,0.647058824,61,590,529,325,5,BOTH,BOTH,STRAIGHT,0,1,1,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,151,501,640,61,591,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,613,195,1780899031.020776510,20.545228958,123.308878,54.760098,16,236,690,10,5,5,-0.805194805,0.660377358,61,589,528,325,5,BOTH,BOTH,STRAIGHT,0,0,1,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,151,500,640,61,590,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,614,196,1780899031.055706978,20.580159426,123.115526,54.634403,16,236,738,10,5,5,-0.779069767,0.649350649,61,588,527,324,4,BOTH,BOTH,STRAIGHT,0,1,1,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,151,499,640,61,589,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,615,197,1780899031.086609840,20.611062288,123.296051,54.388959,16,236,756,10,5,5,-0.728155340,0.649484536,61,587,526,324,4,BOTH,BOTH,STRAIGHT,0,0,1,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,151,498,640,61,588,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,616,198,1780899031.122304916,20.646757364,123.009702,54.091345,16,236,770,10,6,4,-0.722222222,0.644628099,61,586,525,323,3,BOTH,BOTH,STRAIGHT,0,1,1,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,151,497,640,61,587,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,617,199,1780899031.155381203,20.679833651,122.614673,53.745572,16,236,832,12,7,5,-0.726415094,0.649635036,60,585,525,322,2,BOTH,BOTH,STRAIGHT,0,1,0,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,151,496,640,61,586,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,618,200,1780899031.191372395,20.715824842,122.128295,53.518965,16,236,866,11,7,4,-0.722222222,0.644927536,60,586,526,323,3,BOTH,BOTH,STRAIGHT,0,1,1,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,150,495,640,60,585,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,619,201,1780899031.222693443,20.747145891,121.490639,53.194392,16,236,876,13,9,4,-0.750000000,0.648854962,59,586,527,322,2,BOTH,BOTH,STRAIGHT,0,1,1,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,150,496,640,60,586,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,620,202,1780899031.255064011,20.779516459,121.121179,52.985006,17,235,930,13,8,5,-0.754716981,0.644927536,59,586,527,322,2,BOTH,BOTH,STRAIGHT,0,0,0,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,149,496,640,59,586,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,621,203,1780899031.289343834,20.813796282,120.838168,52.656727,16,236,1057,17,10,7,-0.734513274,0.648854962,59,585,526,322,2,BOTH,BOTH,STRAIGHT,0,0,1,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,149,496,640,59,586,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,622,204,1780899031.322143793,20.846596241,120.566648,52.396533,16,236,1154,21,12,9,-0.755102041,0.648648649,59,584,525,321,1,BOTH,BOTH,STRAIGHT,0,1,1,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,149,495,640,59,585,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,623,205,1780899031.353518963,20.877971411,120.435384,52.148313,19,235,1340,22,14,8,-0.728070175,0.629213483,59,583,524,321,1,BOTH,BOTH,STRAIGHT,0,0,1,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,149,494,640,59,584,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v0_1,14.000000,80.000000,624,206,1780899031.391054153,20.915506601,120.185142,51.768689,16,236,1355,24,15,9,-0.728070175,0.615384615,59,582,523,320,0,BOTH,BOTH,STRAIGHT,0,1,1,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,149,493,640,59,583,LOCAL,v3_local_first_used;v3_local_accept
