segment_name,segment_start_sec,segment_end_sec,frame_idx,processed_idx,bag_abs_time,bag_rel_time,roi_mean,roi_std,roi_min,roi_max,edge_pixel_count,hough_line_count,left_line_count,right_line_count,left_slope,right_slope,lpos,rpos,lane_width,center,center_error,mode,corner,fail_count,center_jump,lane_width_jump,suspicious_reasons
lap2_problem_section_v0_1,104.000000,115.000000,3165,62,1780899116.552119255,106.076571703,64.839048,50.010546,16,235,1155,16,6,7,-0.791666667,0.622222222,58,582,524,320,0,BOTH,STRAIGHT,0,10,11,
lap2_problem_section_v0_1,104.000000,115.000000,3166,63,1780899116.588615894,106.113068342,62.543196,48.332556,16,236,1107,14,6,6,-0.750000000,0.657142857,55,578,523,316,-4,BOTH,STRAIGHT,0,4,1,
lap2_problem_section_v0_1,104.000000,115.000000,3167,64,1780899116.620085955,106.144538403,60.081875,46.627852,16,235,1089,14,6,6,-0.719512195,0.625000000,39,581,542,310,-10,BOTH,STRAIGHT,0,6,19,
lap2_problem_section_v0_1,104.000000,115.000000,3168,65,1780899116.658535719,106.182988167,57.460540,44.997050,16,235,1117,16,7,7,-0.789473684,0.656250000,57,577,520,317,-3,BOTH,STRAIGHT,0,7,22,
lap2_problem_section_v0_1,104.000000,115.000000,3169,66,1780899116.689561844,106.214014292,54.935824,43.206863,16,235,1121,15,7,6,-0.782051282,0.626373626,57,579,522,318,-2,BOTH,STRAIGHT,0,1,2,
lap2_problem_section_v0_1,104.000000,115.000000,3170,67,1780899116.721667767,106.246120214,52.317670,41.323945,16,235,1092,13,7,5,-0.771428571,0.650000000,56,577,521,316,-4,BOTH,STRAIGHT,0,2,1,
lap2_problem_section_v0_1,104.000000,115.000000,3171,68,1780899116.758110285,106.282562733,50.008125,39.518636,16,235,1086,13,7,5,-0.765957447,0.622641509,55,577,522,316,-4,BOTH,STRAIGHT,0,0,1,
lap2_problem_section_v0_1,104.000000,115.000000,3172,69,1780899116.788255692,106.312708139,48.152685,37.623280,16,235,1020,13,5,6,-0.711864407,0.555555556,37,585,548,311,-9,BOTH,STRAIGHT,0,5,26,
lap2_problem_section_v0_1,104.000000,115.000000,3173,70,1780899116.825162172,106.349614620,46.506349,35.799844,16,235,1001,14,6,7,-0.760000000,0.586206897,52,598,546,325,5,BOTH,STRAIGHT,0,14,2,
lap2_problem_section_v0_1,104.000000,115.000000,3174,71,1780899116.856188774,106.380641222,45.038082,34.013136,16,235,1005,12,7,5,-0.764705882,0.629629630,52,576,524,314,-6,BOTH,STRAIGHT,0,11,22,
lap2_problem_section_v0_1,104.000000,115.000000,3175,72,1780899116.888282537,106.412734985,43.873920,32.384493,16,235,952,14,7,6,-0.753623188,0.564102564,50,584,534,317,-3,BOTH,STRAIGHT,0,3,10,
lap2_problem_section_v0_1,104.000000,115.000000,3176,73,1780899116.924912691,106.449365139,42.890866,30.822811,16,235,908,12,5,6,-0.772727273,0.558441558,53,602,549,327,7,BOTH,STRAIGHT,0,10,15,
lap2_problem_section_v0_1,104.000000,115.000000,3177,74,1780899116.957606316,106.482058764,41.773324,29.454446,16,235,901,12,5,7,-0.787878788,0.611111111,52,577,525,314,-6,BOTH,STRAIGHT,0,13,24,
lap2_problem_section_v0_1,104.000000,115.000000,3178,75,1780899116.987499952,106.511952400,40.863991,28.386178,16,233,879,12,4,7,-0.767857143,0.569230769,51,599,548,325,5,BOTH,STRAIGHT,0,11,23,
lap2_problem_section_v0_1,104.000000,115.000000,3179,76,1780899117.024239302,106.548691750,39.654517,27.448206,16,206,882,13,4,8,-0.755102041,0.633333333,50,573,523,311,-9,BOTH,STRAIGHT,0,14,25,
lap2_problem_section_v0_1,104.000000,115.000000,3180,77,1780899117.055464029,106.579916477,38.682060,26.436449,16,202,862,12,5,6,-0.772727273,0.571428571,50,599,549,324,4,BOTH,STRAIGHT,0,13,26,
lap2_problem_section_v0_1,104.000000,115.000000,3181,78,1780899117.092112303,106.616564751,37.665412,25.533147,16,196,809,8,3,5,-0.758620690,0.600000000,49,575,526,312,-8,BOTH,STRAIGHT,0,12,23,
lap2_problem_section_v0_1,104.000000,115.000000,3182,79,1780899117.125254631,106.649707079,36.795455,24.618046,16,201,813,10,5,5,-0.766666667,0.603773585,50,573,523,311,-9,BOTH,STRAIGHT,0,1,3,
lap2_problem_section_v0_1,104.000000,115.000000,3183,80,1780899117.156235456,106.680687904,35.847798,23.726857,16,199,820,10,4,6,-0.738461538,0.567567568,46,592,546,319,-1,BOTH,STRAIGHT,0,8,23,
lap2_problem_section_v0_1,104.000000,115.000000,3184,81,1780899117.191874266,106.716326714,35.017358,22.780666,16,191,807,10,4,6,-0.775000000,0.550000000,49,593,544,321,1,BOTH,STRAIGHT,0,2,2,
lap2_problem_section_v0_1,104.000000,115.000000,3185,82,1780899117.223500729,106.747953176,34.122386,21.759029,16,185,804,8,3,5,-0.777777778,0.612903226,47,566,519,306,-14,BOTH,STRAIGHT,0,15,25,
lap2_problem_section_v0_1,104.000000,115.000000,3186,83,1780899117.255518198,106.779970646,33.299375,20.797359,16,195,802,8,3,5,-0.755319149,0.571428571,45,570,525,307,-13,BOTH,STRAIGHT,0,1,6,
lap2_problem_section_v0_1,104.000000,115.000000,3187,84,1780899117.293936253,106.818388700,32.370000,19.628109,16,185,797,10,4,6,-0.756097561,0.589743590,43,567,524,305,-15,BOTH,STRAIGHT,0,2,1,
lap2_problem_section_v0_1,104.000000,115.000000,3188,85,1780899117.326393843,106.850846291,31.399205,18.341890,16,191,790,9,4,5,-0.775510204,0.623076923,44,564,520,304,-16,BOTH,STRAIGHT,0,1,4,
lap2_problem_section_v0_1,104.000000,115.000000,3189,86,1780899117.361971378,106.886423826,30.844134,17.000971,16,175,740,9,3,6,-0.769230769,0.604166667,43,565,522,304,-16,BOTH,STRAIGHT,0,0,2,
lap2_problem_section_v0_1,104.000000,115.000000,3190,87,1780899117.395616055,106.920068502,30.238111,15.848754,16,176,736,7,1,6,-0.783018868,0.611111111,44,562,518,303,-17,BOTH,STRAIGHT,0,1,4,
lap2_problem_section_v0_1,104.000000,115.000000,3191,88,1780899117.422928572,106.947381020,29.712926,14.710452,16,183,674,8,2,6,-0.779661017,0.550000000,44,587,543,315,-5,BOTH,STRAIGHT,0,12,25,
lap2_problem_section_v0_1,104.000000,115.000000,3192,89,1780899117.459341526,106.983793974,29.418892,13.622652,16,174,666,9,2,7,-0.765432099,0.562500000,41,565,524,303,-17,BOTH,STRAIGHT,0,12,19,
lap2_problem_section_v0_1,104.000000,115.000000,3193,90,1780899117.491887808,107.016340256,28.832372,12.628156,16,170,660,8,2,6,-0.775862069,0.620689655,41,559,518,300,-20,BOTH,STRAIGHT,0,3,6,
lap2_problem_section_v0_1,104.000000,115.000000,3194,91,1780899117.523783684,107.048236132,28.511293,11.667748,16,165,659,8,3,5,-0.783333333,0.600000000,40,557,517,298,-22,BOTH,STRAIGHT,0,2,1,
