segment_name,segment_start_sec,segment_end_sec,frame_idx,processed_idx,bag_abs_time,bag_rel_time,roi_mean,roi_std,roi_min,roi_max,edge_pixel_count,hough_line_count,left_line_count,right_line_count,left_slope,right_slope,lpos,rpos,lane_width,center,center_error,mode,baseline_mode,corner,fail_count,center_jump,lane_width_jump,recovery_used,recovery_success,recovery_left_found,recovery_right_found,recovery_window_px,recovery_reason,local_first_used,local_accept,full_fallback_used,local_reason,v3_full_recheck_used,v3_mismatch,v3_tentative_count,v3_full_recheck_accept,v3_decision,local_left_roi_x0,local_left_roi_x1,local_right_roi_x0,local_right_roi_x1,pred_lpos,pred_rpos,final_source,suspicious_reasons
lap1_problem_section_v3,14.000000,80.000000,483,65,1780899026.662574530,16.187026978,137.557926,62.313696,16,236,720,9,5,4,-0.756521739,0.624060150,64,592,528,328,8,BOTH,BOTH,STRAIGHT,0,2,2,1,1,1,1,90,success,1,1,0,success,1,0,0,0,accept_local_full_similar,0,151,501,640,61,591,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v3,14.000000,80.000000,484,66,1780899026.697451353,16.221903801,139.339219,63.011871,16,236,758,11,6,5,-0.772727273,0.616438356,65,595,530,330,10,BOTH,BOTH,STRAIGHT,0,2,2,1,1,1,1,90,success,1,1,0,success,1,0,0,0,accept_local_full_similar,0,154,502,640,64,592,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v3,14.000000,80.000000,485,67,1780899026.730000496,16.254452944,141.059148,63.560001,16,236,787,12,7,5,-0.773913043,0.625000000,68,597,529,332,12,BOTH,BOTH,STRAIGHT,0,2,1,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,0,155,505,640,65,595,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v3,14.000000,80.000000,486,68,1780899026.760050774,16.284503222,142.924830,64.085397,16,236,825,16,11,5,-0.769230769,0.657142857,70,598,528,334,14,BOTH,BOTH,STRAIGHT,0,2,1,1,1,1,1,90,success,1,1,0,success,1,0,0,0,accept_local_full_similar,0,158,507,640,68,597,LOCAL,v3_local_first_used;v3_local_accept
lap1_problem_section_v3,14.000000,80.000000,487,69,1780899026.797541142,16.321993589,145.176932,64.807261,16,236,846,17,9,8,-0.736842105,0.657894737,70,599,529,334,14,BOTH,BOTH,STRAIGHT,0,0,1,1,1,1,1,90,success,1,1,0,success,1,1,1,0,hold_local_both_unstable_wait_full_consistency,0,160,508,640,70,598,LOCAL,v3_local_first_used;v3_local_accept;v3_prediction_mismatch
lap1_problem_section_v3,14.000000,80.000000,488,70,1780899026.829721689,16.354174137,143.523608,63.964012,16,236,878,17,10,7,-0.752136752,0.644067797,68,600,532,334,14,BOTH,BOTH,STRAIGHT,0,0,3,1,1,1,1,90,success,1,1,0,success,1,1,2,0,hold_local_both_unstable_wait_full_consistency,0,160,509,640,70,599,LOCAL,v3_local_first_used;v3_local_accept;v3_prediction_mismatch
lap1_problem_section_v3,14.000000,80.000000,489,71,1780899026.867621660,16.392074108,140.078651,62.288282,16,236,870,17,9,8,-0.741935484,0.658536585,68,600,532,334,14,BOTH,BOTH,STRAIGHT,0,0,0,1,1,1,1,90,success,1,1,0,success,1,1,3,0,hold_local_both_unstable_wait_full_consistency,0,158,510,640,68,600,LOCAL,v3_local_first_used;v3_local_accept;v3_prediction_mismatch
lap1_problem_section_v3,14.000000,80.000000,490,72,1780899026.898447037,16.422899485,138.063395,61.472297,16,236,874,16,8,8,-0.773913043,0.642857143,68,600,532,334,14,BOTH,BOTH,STRAIGHT,0,0,0,1,1,1,1,90,success,1,1,0,success,1,1,4,0,hold_local_both_unstable_wait_full_consistency,0,158,510,640,68,600,LOCAL,v3_local_first_used;v3_local_accept;v3_prediction_mismatch
lap1_problem_section_v3,14.000000,80.000000,491,73,1780899026.929491043,16.453943491,136.785128,61.189336,16,236,861,13,7,6,-0.750000000,0.622641509,67,600,533,333,13,BOTH,BOTH,STRAIGHT,0,1,1,1,1,1,1,90,success,1,1,0,success,1,1,5,0,hold_local_both_unstable_wait_full_consistency,0,158,510,640,68,600,LOCAL,v3_local_first_used;v3_local_accept;v3_prediction_mismatch
lap1_problem_section_v3,14.000000,80.000000,492,74,1780899026.966398478,16.490850925,136.240838,61.157265,16,236,848,13,7,6,-0.730000000,0.642857143,66,599,533,332,12,BOTH,BOTH,STRAIGHT,0,1,0,1,1,1,1,90,success,1,1,0,success,1,1,6,0,hold_local_both_unstable_wait_full_consistency,0,157,510,640,67,600,LOCAL,v3_local_first_used;v3_local_accept;v3_prediction_mismatch
