segment_name,segment_start_sec,segment_end_sec,frame_idx,processed_idx,bag_abs_time,bag_rel_time,roi_mean,roi_std,roi_min,roi_max,edge_pixel_count,hough_line_count,left_line_count,right_line_count,left_slope,right_slope,lpos,rpos,lane_width,center,center_error,mode,baseline_mode,corner,fail_count,center_jump,lane_width_jump,recovery_used,recovery_success,recovery_left_found,recovery_right_found,recovery_window_px,recovery_reason,local_first_used,local_accept,full_fallback_used,local_reason,v3_full_recheck_used,v3_mismatch,v3_tentative_count,v3_full_recheck_accept,v3_decision,suspicious_reasons
lap1_problem_section_v3_fixed,37.440000,43.640000,1151,34,1780899049.051377058,38.575829506,39.542585,27.554249,16,206,1320,26,11,15,-0.726495726,0.753623188,42,561,519,301,-19,BOTH,BOTH,STRAIGHT,0,0,0,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_stable_both,v3_local_first_used;v3_local_accept
lap1_problem_section_v3_fixed,37.440000,43.640000,1152,35,1780899049.085232496,38.609684944,38.684744,26.616827,16,194,1286,22,10,12,-0.726315789,0.782608696,41,562,521,301,-19,BOTH,BOTH,STRAIGHT,0,0,2,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_no_valid_full,v3_local_first_used;v3_local_accept
lap1_problem_section_v3_fixed,37.440000,43.640000,1153,36,1780899049.116716862,38.641169310,37.805369,25.681266,16,211,1270,21,10,11,-0.701492537,0.800000000,41,562,521,301,-19,BOTH,BOTH,STRAIGHT,0,0,0,1,1,1,1,90,success,1,1,0,success,1,0,0,0,accept_local_full_similar,v3_local_first_used;v3_local_accept
lap1_problem_section_v3_fixed,37.440000,43.640000,1154,37,1780899049.151552439,38.676004887,36.959020,24.741359,16,197,1266,19,8,11,-0.697674419,0.612244898,41,561,520,301,-19,BOTH,BOTH,STRAIGHT,0,0,1,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_stable_both,v3_local_first_used;v3_local_accept
lap1_problem_section_v3_fixed,37.440000,43.640000,1155,38,1780899049.185659170,38.710111618,35.883778,23.857022,16,186,1273,20,10,10,-0.705882353,0.775000000,41,559,518,300,-20,BOTH,BOTH,STRAIGHT,0,1,2,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_stable_both,v3_local_first_used;v3_local_accept
lap1_problem_section_v3_fixed,37.440000,43.640000,1156,39,1780899049.221279383,38.745731831,34.975142,23.022621,16,191,1165,20,8,12,-0.730434783,0.700000000,40,555,515,297,-23,BOTH,BOTH,STRAIGHT,0,3,3,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_stable_both,v3_local_first_used;v3_local_accept
lap1_problem_section_v3_fixed,37.440000,43.640000,1157,40,1780899049.252894402,38.777346849,34.108224,21.953691,16,183,1129,15,8,7,-0.704347826,0.700000000,38,555,517,296,-24,BOTH,BOTH,STRAIGHT,0,1,2,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_stable_both,v3_local_first_used;v3_local_accept
lap1_problem_section_v3_fixed,37.440000,43.640000,1158,41,1780899049.284784794,38.809237242,33.129631,20.957539,16,184,1115,14,6,8,-0.725663717,0.702702703,37,555,518,296,-24,BOTH,BOTH,STRAIGHT,0,0,1,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_stable_both,v3_local_first_used;v3_local_accept
lap1_problem_section_v3_fixed,37.440000,43.640000,1159,42,1780899049.322873116,38.847325563,32.279460,19.953708,16,185,1138,15,6,9,-0.725663717,0.680000000,37,555,518,296,-24,BOTH,BOTH,STRAIGHT,0,0,0,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_stable_both,v3_local_first_used;v3_local_accept
lap1_problem_section_v3_fixed,37.440000,43.640000,1160,43,1780899049.353472710,38.877925158,31.734687,18.902706,16,184,1167,15,5,10,-0.728070175,0.655555556,38,556,518,297,-23,BOTH,BOTH,STRAIGHT,0,1,0,1,1,1,1,90,success,1,1,0,success,0,0,0,0,accept_local_stable_both,v3_local_first_used;v3_local_accept
