segment_name,segment_start_sec,segment_end_sec,frame_idx,processed_idx,bag_abs_time,bag_rel_time,roi_mean,roi_std,roi_min,roi_max,edge_pixel_count,hough_line_count,left_line_count,right_line_count,left_slope,right_slope,lpos,rpos,lane_width,center,center_error,mode,baseline_mode,corner,fail_count,center_jump,lane_width_jump,recovery_used,recovery_success,recovery_left_found,recovery_right_found,recovery_window_px,recovery_reason,local_left_roi_x0,local_left_roi_x1,local_right_roi_x0,local_right_roi_x1,pred_lpos,pred_rpos,final_source,suspicious_reasons
lap1_problem_section_v0_1,14.000000,80.000000,1475,1057,1780899059.913886786,49.438339233,144.827131,42.775995,55,235,240,5,1,4,-2.900000000,0.285714286,83,704,621,323,3,BOTH,BOTH,LEFT,0,11,18,0,0,0,0,90,,,,,,81,684,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,1476,1058,1780899059.945277452,49.469729900,145.070952,43.022494,47,235,238,2,1,1,-2.869565217,0.324074074,85,688,603,316,-4,BOTH,BOTH,LEFT,0,7,18,0,0,0,0,90,,,,,,83,704,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,1477,1059,1780899059.976998806,49.501451254,145.341719,43.146639,58,235,234,2,1,1,-3.100000000,0.307017544,87,697,610,322,2,BOTH,BOTH,LEFT,0,6,7,0,0,0,0,90,,,,,,85,688,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,1478,1060,1780899060.013136625,49.537589073,145.559332,43.294610,64,236,227,2,1,1,-2.909090909,0.318584071,90,697,607,323,3,BOTH,BOTH,LEFT,0,1,3,0,0,0,0,90,,,,,,87,697,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,1479,1061,1780899060.044805765,49.569258213,145.707571,43.409570,69,235,222,2,1,1,-2.791666667,0.305263158,93,708,615,330,10,BOTH,BOTH,LEFT,0,7,8,0,0,0,0,90,,,,,,90,697,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,1480,1062,1780899060.076484919,49.600937366,146.250014,43.595815,63,235,220,2,1,1,-2.761904762,0.320388350,96,704,608,330,10,BOTH,BOTH,LEFT,0,0,7,0,0,0,0,90,,,,,,93,708,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,1481,1063,1780899060.112988710,49.637441158,146.866562,43.731292,64,235,219,2,1,1,-2.894736842,0.317757009,99,705,606,332,12,BOTH,BOTH,LEFT,0,2,2,0,0,0,0,90,,,,,,96,704,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,1482,1064,1780899060.143362284,49.667814732,147.477429,43.977699,62,235,218,3,2,1,-6.333333333,0.320754717,103,704,601,333,13,BOTH,BOTH,LEFT,0,1,5,0,0,0,0,90,,,,,,99,705,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,1483,1065,1780899060.179294825,49.703747272,148.174631,44.031973,67,235,219,3,2,1,-6.500000000,0.317307692,106,708,602,337,17,BOTH,BOTH,LEFT,0,4,1,0,0,0,0,90,,,,,,103,704,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,1484,1066,1780899060.211216688,49.735669136,148.726577,44.006480,72,236,217,3,2,1,-9.750000000,0.325000000,110,709,599,339,19,BOTH,BOTH,LEFT,0,2,3,0,0,0,0,90,,,,,,106,708,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,1485,1067,1780899060.242980957,49.767433405,149.423963,43.995257,70,235,217,4,2,2,-7.500000000,0.325301205,112,712,600,342,22,BOTH,BOTH,LEFT,0,3,1,0,0,0,0,90,,,,,,110,709,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,1486,1068,1780899060.279055595,49.803508043,149.973097,44.007662,50,235,215,3,2,1,-6.666666667,0.342105263,114,709,595,341,21,BOTH,BOTH,LEFT,0,1,5,0,0,0,0,90,,,,,,112,712,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,1487,1069,1780899060.311093807,49.835546255,150.583565,44.128996,74,235,218,3,1,2,-2.952380952,0.315789474,115,721,606,348,28,BOTH,BOTH,LEFT,0,7,11,0,0,0,0,90,,,,,,114,709,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,1488,1070,1780899060.343139172,49.867591619,151.241491,44.138333,73,235,243,3,2,1,-7.000000000,0.318681319,120,720,600,350,30,BOTH,BOTH,LEFT,0,2,6,0,0,0,0,90,,,,,,115,721,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,1489,1071,1780899060.379093409,49.903545856,151.484645,44.162298,70,235,234,3,2,1,-5.181818182,0.325301205,119,718,599,348,28,BOTH,BOTH,LEFT,0,2,1,0,0,0,0,90,,,,,,120,720,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,1490,1072,1780899060.411221266,49.935673714,151.450384,44.066542,50,236,248,4,2,2,-4.357142857,0.344086022,116,705,589,340,20,BOTH,BOTH,LEFT,0,8,10,0,0,0,0,90,,,,,,119,718,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,1491,1073,1780899060.447414160,49.971866608,150.952472,43.755372,75,235,241,3,2,1,-4.083333333,0.343434343,111,700,589,335,15,BOTH,BOTH,LEFT,0,5,0,0,0,0,0,90,,,,,,116,705,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,1492,1074,1780899060.479158640,50.003611088,150.175170,43.316682,69,235,252,3,2,1,-3.714285714,0.321428571,105,703,598,334,14,BOTH,BOTH,LEFT,0,1,9,0,0,0,0,90,,,,,,111,700,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,1493,1075,1780899060.511612415,50.036064863,149.586165,42.946354,71,236,252,2,1,1,-3.100000000,0.327272727,100,697,597,328,8,BOTH,BOTH,LEFT,0,6,1,0,0,0,0,90,,,,,,105,703,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,1494,1076,1780899060.549170494,50.073622942,149.255043,42.685283,65,235,243,3,2,1,-3.000000000,0.326923077,98,694,596,326,6,BOTH,BOTH,LEFT,0,2,1,0,0,0,0,90,,,,,,100,697,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,1495,1077,1780899060.581669807,50.106122255,148.880227,42.472659,69,235,250,2,1,1,-3.076923077,0.327102804,93,690,597,321,1,BOTH,BOTH,LEFT,0,5,1,0,0,0,0,90,,,,,,98,694,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,1496,1078,1780899060.615567207,50.140019655,148.429332,42.196119,61,235,245,2,1,1,-2.837837838,0.339285714,89,683,594,316,-4,BOTH,BOTH,LEFT,0,5,3,0,0,0,0,90,,,,,,93,690,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,1497,1079,1780899060.647345781,50.171798229,147.798494,41.893966,64,235,250,2,1,1,-2.717948718,0.323809524,85,685,600,315,-5,BOTH,BOTH,LEFT,0,1,6,0,0,0,0,90,,,,,,89,683,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,1498,1080,1780899060.680976391,50.205428839,147.300824,41.560918,65,235,247,3,1,2,-2.595238095,0.323809524,81,682,601,311,-9,BOTH,BOTH,LEFT,0,4,1,0,0,0,0,90,,,,,,85,685,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,1499,1081,1780899060.715361118,50.239813566,146.286818,41.196892,67,235,252,2,1,1,-2.550000000,0.324561404,77,680,603,308,-12,BOTH,BOTH,LEFT,0,3,2,0,0,0,0,90,,,,,,81,682,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,1500,1082,1780899060.747308731,50.271761179,145.695824,40.723761,58,235,258,3,2,1,-2.454545455,0.339622642,73,674,601,303,-17,BOTH,BOTH,LEFT,0,5,2,0,0,0,0,90,,,,,,77,680,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,1501,1083,1780899060.779503584,50.303956032,145.347955,40.556667,61,235,270,4,2,2,-2.200000000,0.324074074,69,673,604,301,-19,BOTH,BOTH,LEFT,0,2,3,0,0,0,0,90,,,,,,73,674,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,1502,1084,1780899060.815196991,50.339649439,145.168267,40.564940,67,235,290,3,2,1,-2.230769231,0.321678322,66,666,600,296,-24,BOTH,BOTH,LEFT,0,5,4,0,0,0,0,90,,,,,,69,673,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,1503,1085,1780899060.847158909,50.371611357,144.888082,40.496918,58,235,299,3,2,1,-2.083333333,0.326530612,62,660,598,291,-29,BOTH,BOTH,LEFT,0,5,2,0,0,0,0,90,,,,,,66,666,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,1504,1086,1780899060.883091927,50.407544374,144.576562,40.460497,60,235,303,3,2,1,-1.967741935,0.322147651,61,660,599,290,-30,BOTH,BOTH,LEFT,0,1,1,0,0,0,0,90,,,,,,62,660,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,1505,1087,1780899060.915127516,50.439579964,144.732699,40.642933,35,236,304,4,3,1,-1.944444444,0.322147651,62,660,598,291,-29,BOTH,BOTH,LEFT,0,1,1,0,0,0,0,90,,,,,,61,660,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,1506,1088,1780899060.946994543,50.471446991,144.990270,41.082181,45,235,302,4,2,2,-2.000000000,0.321678322,68,664,596,296,-24,BOTH,BOTH,LEFT,0,5,2,0,0,0,0,90,,,,,,62,660,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,1507,1089,1780899060.982861757,50.507314205,145.447330,41.528594,50,235,300,3,2,1,-1.810810811,0.323741007,71,667,596,299,-21,BOTH,BOTH,LEFT,0,3,0,0,0,0,0,90,,,,,,68,664,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,1508,1090,1780899061.015027523,50.539479971,145.784602,41.986696,46,235,302,3,2,1,-1.804878049,0.323741007,75,669,594,302,-18,BOTH,BOTH,LEFT,0,3,2,0,0,0,0,90,,,,,,71,667,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,1509,1091,1780899061.047189474,50.571641922,145.863651,42.174906,57,235,314,3,2,1,-1.709677419,0.328000000,76,672,596,304,-16,BOTH,BOTH,LEFT,0,2,2,0,0,0,0,90,,,,,,75,669,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,1510,1092,1780899061.083017826,50.607470274,146.172429,42.522526,39,236,316,5,3,2,-1.684210526,0.338461538,80,670,590,305,-15,BOTH,BOTH,LEFT,0,1,6,0,0,0,0,90,,,,,,76,672,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,1511,1093,1780899061.115317345,50.639769793,146.492983,42.776210,41,235,317,4,2,2,-1.755102041,0.325842697,85,679,594,312,-8,BOTH,BOTH,LEFT,0,7,4,0,0,0,0,90,,,,,,80,670,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,1512,1094,1780899061.151087284,50.675539732,146.844787,43.213187,36,236,323,4,2,2,-1.697674419,0.345238095,89,677,588,313,-7,BOTH,BOTH,LEFT,0,1,6,0,0,0,0,90,,,,,,85,679,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,1513,1095,1780899061.182956696,50.707409143,147.133324,43.611517,43,235,332,4,3,1,-1.631578947,0.342592593,93,680,587,316,-4,BOTH,BOTH,LEFT,0,3,1,0,0,0,0,90,,,,,,89,677,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,1514,1096,1780899061.215121508,50.739573956,147.346563,43.826786,47,236,337,3,2,1,-1.622222222,0.345132743,98,684,586,321,1,BOTH,BOTH,LEFT,0,5,1,0,0,0,0,90,,,,,,93,680,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,1515,1097,1780899061.250941753,50.775394201,147.773778,44.190674,39,236,351,3,2,1,-1.640000000,0.359223301,103,683,580,323,3,BOTH,BOTH,LEFT,0,2,6,0,0,0,0,90,,,,,,98,684,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,1516,1098,1780899061.283052683,50.807505131,148.051889,44.530098,43,235,349,3,2,1,-1.606557377,0.357798165,105,683,578,324,4,BOTH,BOTH,LEFT,0,1,2,0,0,0,0,90,,,,,,103,683,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,1517,1099,1780899061.315464020,50.839916468,148.067997,44.698618,45,235,341,3,2,1,-1.489361702,0.359649123,103,677,574,320,0,BOTH,BOTH,LEFT,0,4,4,0,0,0,0,90,,,,,,105,683,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,1518,1100,1780899061.351235390,50.875687838,147.618338,44.488868,36,235,333,5,2,3,-1.520000000,0.361904762,99,673,574,316,-4,BOTH,BOTH,LEFT,0,4,0,0,0,0,0,90,,,,,,103,677,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,1519,1101,1780899061.383276701,50.907729149,146.962102,44.211306,50,235,317,3,2,1,-1.447368421,0.366071429,92,668,576,310,-10,BOTH,BOTH,LEFT,0,6,2,0,0,0,0,90,,,,,,99,673,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,1520,1102,1780899061.419256687,50.943709135,146.226449,44.030681,53,235,324,3,2,1,-1.479452055,0.365079365,89,663,574,306,-14,BOTH,BOTH,LEFT,0,4,2,0,0,0,0,90,,,,,,92,668,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,1521,1103,1780899061.451357126,50.975809574,145.746023,43.962062,44,235,328,4,3,1,-1.392156863,0.364341085,85,660,575,302,-18,BOTH,BOTH,LEFT,0,4,1,0,0,0,0,90,,,,,,89,663,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,1522,1104,1780899061.483135939,51.007588387,145.484830,44.043081,47,235,334,4,3,1,-1.392857143,0.364406780,84,656,572,300,-20,BOTH,BOTH,LEFT,0,2,3,0,0,0,0,90,,,,,,85,660,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,1523,1105,1780899061.518989563,51.043442011,145.149673,44.022782,37,235,342,3,2,1,-1.378787879,0.380597015,81,649,568,295,-25,BOTH,BOTH,LEFT,0,5,4,0,0,0,0,90,,,,,,84,656,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,1524,1106,1780899061.552860737,51.077313185,144.854190,44.086632,50,235,348,3,2,1,-1.379310345,0.379562044,79,646,567,292,-28,BOTH,BOTH,LEFT,0,3,1,0,0,0,0,90,,,,,,81,649,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,1525,1107,1780899061.587102890,51.111555338,144.896676,44.274394,46,235,361,4,2,2,-1.371428571,0.371428571,78,644,566,291,-29,BOTH,BOTH,LEFT,0,1,1,0,0,0,0,90,,,,,,79,646,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,1526,1108,1780899061.619144917,51.143597364,144.520213,44.228957,43,235,365,4,2,2,-1.363636364,0.384615385,76,638,562,287,-33,BOTH,BOTH,LEFT,0,4,4,0,0,0,0,90,,,,,,78,644,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,1527,1109,1780899061.651270151,51.175722599,144.332713,44.267291,52,235,369,4,2,2,-1.319444444,0.385135135,74,633,559,283,-37,BOTH,BOTH,LEFT,0,4,3,0,0,0,0,90,,,,,,76,638,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,1528,1110,1780899061.687397957,51.211850405,143.894006,44.213770,16,235,385,4,2,2,-1.241935484,0.393258427,70,627,557,278,-42,BOTH,BOTH,LEFT,0,5,2,0,0,0,0,90,,,,,,74,633,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,1529,1111,1780899061.719873667,51.244326115,143.502955,44.180200,37,235,397,4,3,1,-1.276595745,0.383561644,67,628,561,277,-43,BOTH,BOTH,LEFT,0,1,4,0,0,0,0,90,,,,,,70,627,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,1530,1112,1780899061.751490355,51.275942802,143.212642,44.126835,39,236,403,3,2,1,-1.318181818,0.388157895,68,628,560,278,-42,BOTH,BOTH,LEFT,0,1,1,0,0,0,0,90,,,,,,67,628,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,1531,1113,1780899061.787333012,51.311785460,143.274205,44.241666,37,235,416,5,3,2,-1.148936170,0.386363636,70,633,563,351,31,BOTH,BOTH,STRAIGHT,0,73,3,0,0,0,0,90,,,,,,68,628,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,1532,1114,1780899061.819945574,51.344398022,143.765341,44.640363,31,235,438,4,2,2,-1.160714286,0.404109589,74,628,554,281,-39,BOTH,BOTH,LEFT,0,70,9,0,0,0,0,90,,,,,,70,633,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,1533,1115,1780899061.855236530,51.379688978,144.312216,44.915003,29,235,464,4,3,1,-1.166666667,0.404109589,77,628,551,282,-38,BOTH,BOTH,LEFT,0,1,3,0,0,0,0,90,,,,,,74,628,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,1534,1116,1780899061.887260199,51.411712646,144.093168,45.064740,30,235,470,5,3,2,-1.127272727,0.407407407,78,630,552,354,34,BOTH,BOTH,STRAIGHT,0,72,1,0,0,0,0,90,,,,,,77,628,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,1535,1117,1780899061.919232368,51.443684816,144.063366,45.077924,43,235,478,5,3,2,-1.142857143,0.423728814,81,629,548,355,35,BOTH,BOTH,STRAIGHT,0,1,4,0,0,0,0,90,,,,,,78,630,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,1536,1118,1780899061.955123186,51.479575634,144.041534,45.177942,21,235,492,4,3,1,-1.073170732,0.423357664,80,631,551,355,35,BOTH,BOTH,STRAIGHT,0,0,3,0,0,0,0,90,,,,,,81,629,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,1537,1119,1780899061.989988565,51.514441013,143.768011,45.259211,26,235,487,7,5,2,-1.095238095,0.427350427,81,630,549,355,35,BOTH,BOTH,STRAIGHT,0,0,2,0,0,0,0,90,,,,,,80,631,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,1538,1120,1780899062.021276474,51.545728922,143.346080,45.272368,38,235,506,4,3,1,-1.072727273,0.441176471,77,624,547,350,30,BOTH,BOTH,STRAIGHT,0,5,2,0,0,0,0,90,,,,,,81,630,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,1539,1121,1780899062.055308580,51.579761028,142.683920,45.166904,38,235,501,6,5,1,-1.052631579,0.442857143,73,620,547,346,26,BOTH,BOTH,STRAIGHT,0,4,0,0,0,0,0,90,,,,,,77,624,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,1540,1122,1780899062.087757349,51.612209797,142.011349,45.002306,43,235,499,5,3,2,-1.078125000,0.443661972,71,620,549,345,25,BOTH,BOTH,STRAIGHT,0,1,2,0,0,0,0,90,,,,,,73,620,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,1541,1123,1780899062.126276255,51.650728703,141.862898,45.170708,43,235,508,4,3,1,-1.031250000,0.441379310,68,617,549,342,22,BOTH,BOTH,STRAIGHT,0,3,0,0,0,0,0,90,,,,,,71,620,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,1542,1124,1780899062.158017397,51.682469845,141.784190,45.197469,41,236,517,5,4,1,-1.000000000,0.445945946,66,614,548,340,20,BOTH,BOTH,STRAIGHT,0,2,1,0,0,0,0,90,,,,,,68,617,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,1543,1125,1780899062.189754963,51.714207411,141.659517,45.294306,50,235,535,6,4,2,-1.038961039,0.446969697,65,613,548,339,19,BOTH,BOTH,STRAIGHT,0,1,0,0,0,0,0,90,,,,,,66,614,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,1544,1126,1780899062.227562904,51.752015352,141.555824,45.418303,45,235,545,8,6,2,-0.978723404,0.448000000,62,609,547,335,15,BOTH,BOTH,STRAIGHT,0,4,1,0,0,0,0,90,,,,,,65,613,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,1545,1127,1780899062.257751226,51.782203674,141.201903,45.385449,36,235,536,6,4,2,-0.966101695,0.463576159,60,604,544,332,12,BOTH,BOTH,STRAIGHT,0,3,3,0,0,0,0,90,,,,,,62,609,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,1546,1128,1780899062.288891315,51.813343763,141.152528,45.395947,58,235,545,6,5,1,-0.965517241,0.467105263,59,603,544,331,11,BOTH,BOTH,STRAIGHT,0,1,0,0,0,0,0,90,,,,,,60,604,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,1547,1129,1780899062.326706171,51.851158619,141.210483,45.693592,43,235,552,5,4,1,-0.954545455,0.464968153,58,600,542,329,9,BOTH,BOTH,STRAIGHT,0,2,2,0,0,0,0,90,,,,,,59,603,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,1548,1130,1780899062.356547117,51.880999565,140.833821,45.883536,53,235,553,7,5,2,-0.971014493,0.468253968,57,599,542,328,8,BOTH,BOTH,STRAIGHT,0,1,0,0,0,0,0,90,,,,,,58,600,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,1549,1131,1780899062.392431498,51.916883945,140.510199,45.961538,47,235,553,8,6,2,-1.000000000,0.467625899,56,596,540,326,6,BOTH,BOTH,STRAIGHT,0,2,2,0,0,0,0,90,,,,,,57,599,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,1550,1132,1780899062.424270391,51.948722839,140.242259,45.943639,57,235,561,5,4,1,-1.000000000,0.484276730,54,593,539,323,3,BOTH,BOTH,STRAIGHT,0,3,1,0,0,0,0,90,,,,,,56,596,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,1551,1133,1780899062.455770254,51.980222702,139.898324,45.924292,46,235,571,5,4,1,-0.942857143,0.484276730,51,592,541,321,1,BOTH,BOTH,STRAIGHT,0,2,2,0,0,0,0,90,,,,,,54,593,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,1552,1134,1780899062.491850376,52.016302824,139.675895,45.784533,61,236,554,6,4,2,-0.961538462,0.483870968,53,594,541,323,3,BOTH,BOTH,STRAIGHT,0,2,0,0,0,0,0,90,,,,,,51,592,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,1553,1135,1780899062.523503304,52.047955751,139.817614,45.722392,58,235,593,5,3,2,-0.969696970,0.486842105,57,599,542,328,8,BOTH,BOTH,STRAIGHT,0,5,1,0,0,0,0,90,,,,,,53,594,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,1554,1136,1780899062.555086136,52.079538584,140.565597,45.922839,64,235,607,4,3,1,-0.950000000,0.503401361,62,600,538,331,11,BOTH,BOTH,STRAIGHT,0,3,4,0,0,0,0,90,,,,,,57,599,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,1555,1137,1780899062.591219902,52.115672350,140.962798,46.172284,57,235,590,6,4,2,-0.882352941,0.506849315,63,601,538,332,12,BOTH,BOTH,STRAIGHT,0,1,0,0,0,0,0,90,,,,,,62,600,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,1556,1138,1780899062.623639107,52.148091555,140.914020,45.989222,54,236,604,8,6,2,-0.909090909,0.510638298,68,605,537,336,16,BOTH,BOTH,STRAIGHT,0,4,1,0,0,0,0,90,,,,,,63,601,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,1557,1139,1780899062.659470558,52.183923006,140.995881,45.984268,51,235,616,6,4,2,-0.870967742,0.513513514,70,609,539,339,19,BOTH,BOTH,STRAIGHT,0,3,2,0,0,0,0,90,,,,,,68,605,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,1558,1140,1780899062.691429853,52.215882301,140.948253,45.897933,29,235,600,6,4,2,-0.875000000,0.528000000,74,611,537,342,22,BOTH,BOTH,STRAIGHT,0,3,2,0,0,0,0,90,,,,,,70,609,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,1559,1141,1780899062.723277807,52.247730255,140.883807,45.788417,30,235,605,6,4,2,-0.846153846,0.531746032,76,615,539,345,25,BOTH,BOTH,STRAIGHT,0,3,2,0,0,0,0,90,,,,,,74,611,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,1560,1142,1780899062.761674166,52.286126614,140.907017,45.714941,44,235,604,4,3,1,-0.850000000,0.532786885,80,620,540,350,30,BOTH,BOTH,STRAIGHT,0,5,1,0,0,0,0,90,,,,,,76,615,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,1561,1143,1780899062.791455269,52.315907717,140.779545,45.633083,35,235,591,6,4,2,-0.901960784,0.512500000,84,628,544,356,36,BOTH,BOTH,STRAIGHT,0,6,4,0,0,0,0,90,,,,,,80,620,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,1562,1144,1780899062.827048302,52.351500750,141.106165,45.747710,43,235,602,6,4,2,-0.847457627,0.549549550,87,627,540,357,37,BOTH,BOTH,STRAIGHT,0,1,4,0,0,0,0,90,,,,,,84,628,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,1563,1145,1780899062.859273672,52.383726120,141.395540,45.917870,34,235,612,5,4,1,-0.842857143,0.535353535,91,631,540,361,41,BOTH,BOTH,STRAIGHT,0,4,0,0,0,0,0,90,,,,,,87,627,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,1564,1146,1780899062.891083002,52.415535450,141.639716,46.126405,31,235,626,8,6,2,-0.813559322,0.549019608,94,633,539,363,43,BOTH,BOTH,STRAIGHT,0,2,1,0,0,0,0,90,,,,,,91,631,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,1565,1147,1780899062.927380562,52.451833010,141.962003,46.195684,39,235,601,6,4,2,-0.885714286,0.561403509,97,630,533,363,43,BOTH,BOTH,STRAIGHT,0,0,6,0,0,0,0,90,,,,,,94,633,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,1566,1148,1780899062.959262609,52.483715057,141.789034,46.107816,42,235,551,5,3,2,-0.813953488,0.554216867,93,630,537,361,41,BOTH,BOTH,STRAIGHT,0,2,4,0,0,0,0,90,,,,,,97,630,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,1567,1149,1780899062.994136810,52.518589258,141.224048,45.995811,31,235,561,6,4,2,-0.845360825,0.554054054,90,628,538,359,39,BOTH,BOTH,STRAIGHT,0,2,1,0,0,0,0,90,,,,,,93,630,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,1568,1150,1780899063.027247190,52.551699638,140.692145,45.943114,39,235,537,3,2,1,-0.843750000,0.558823529,88,627,539,357,37,BOTH,BOTH,STRAIGHT,0,2,1,0,0,0,0,90,,,,,,90,628,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,1569,1151,1780899063.059237242,52.583689690,140.565199,46.055926,44,235,573,4,3,1,-0.840000000,0.554455446,87,628,541,357,37,BOTH,BOTH,STRAIGHT,0,0,2,0,0,0,0,90,,,,,,88,627,FULL_BASELINE,
lap1_problem_section_v0_1,14.000000,80.000000,1570,1152,1780899063.095240116,52.619692564,140.753026,46.327566,33,235,594,4,3,1,-0.841463415,0.554455446,89,627,538,358,38,BOTH,BOTH,STRAIGHT,0,1,3,0,0,0,0,90,,,,,,87,628,FULL_BASELINE,
