segment_name,segment_start_sec,segment_end_sec,frame_idx,processed_idx,bag_abs_time,bag_rel_time,roi_mean,roi_std,roi_min,roi_max,edge_pixel_count,hough_line_count,left_line_count,right_line_count,left_slope,right_slope,lpos,rpos,lane_width,center,center_error,mode,corner,fail_count,center_jump,lane_width_jump,suspicious_reasons
lap1_problem_section_baseline,0.000000,10.000000,51,51,1780899012.184657097,1.709109545,137.507415,47.977378,21,236,477,5,3,2,-0.600000000,0.836734694,62,600,538,331,11,BOTH,STRAIGHT,0,4,6,
lap1_problem_section_baseline,0.000000,10.000000,52,52,1780899012.218308449,1.742760897,137.584716,47.920688,18,235,476,5,3,2,-0.511111111,0.836734694,52,600,548,326,6,BOTH,STRAIGHT,0,5,10,
lap1_problem_section_baseline,0.000000,10.000000,53,53,1780899012.251856327,1.776308775,137.485653,47.978818,16,235,477,6,4,2,-0.516129032,0.854545455,51,599,548,325,5,BOTH,STRAIGHT,0,1,0,
lap1_problem_section_baseline,0.000000,10.000000,54,54,1780899012.286252499,1.810704947,137.503466,47.955784,31,235,522,5,3,2,-0.535211268,0.857142857,56,599,543,327,7,BOTH,STRAIGHT,0,2,5,
lap1_problem_section_baseline,0.000000,10.000000,55,55,1780899012.316435099,1.840887547,137.541747,47.912743,16,235,476,5,3,2,-0.600000000,0.834951456,60,600,540,330,10,BOTH,STRAIGHT,0,3,3,
lap1_problem_section_baseline,0.000000,10.000000,56,56,1780899012.348516226,1.872968674,137.583892,47.889005,23,236,522,6,4,2,-0.531914894,0.868421053,53,598,545,325,5,BOTH,STRAIGHT,0,5,5,
lap1_problem_section_baseline,0.000000,10.000000,57,57,1780899012.384624243,1.909076691,137.728920,47.795194,19,235,525,5,3,2,-0.511111111,0.840909091,52,600,548,326,6,BOTH,STRAIGHT,0,1,3,
lap1_problem_section_baseline,0.000000,10.000000,58,58,1780899012.417493105,1.941945553,137.720966,47.791161,28,235,480,5,3,2,-0.538461538,0.840909091,54,600,546,327,7,BOTH,STRAIGHT,0,1,2,
lap1_problem_section_baseline,0.000000,10.000000,59,59,1780899012.455162525,1.979614973,137.702457,47.792702,16,235,480,5,3,2,-0.608695652,0.854545455,63,599,536,331,11,BOTH,STRAIGHT,0,4,10,
lap1_problem_section_baseline,0.000000,10.000000,60,60,1780899012.486602783,2.011055231,137.748864,47.769996,17,235,522,6,3,3,-0.586956522,0.837837838,60,600,540,330,10,BOTH,STRAIGHT,0,1,4,
lap1_problem_section_baseline,0.000000,10.000000,61,61,1780899012.520262718,2.044715166,137.758608,47.756178,34,235,524,5,3,2,-0.552238806,0.836956522,57,600,543,328,8,BOTH,STRAIGHT,0,2,3,
lap1_problem_section_baseline,0.000000,10.000000,62,62,1780899012.555548906,2.080001354,137.826193,47.710340,20,235,522,6,3,3,-0.538461538,0.850000000,55,600,545,327,7,BOTH,STRAIGHT,0,1,2,
lap1_problem_section_baseline,0.000000,10.000000,63,63,1780899012.585835934,2.110288382,137.819020,47.713646,22,235,518,8,5,3,-0.510204082,0.837837838,51,600,549,325,5,BOTH,STRAIGHT,0,2,4,
lap1_problem_section_baseline,0.000000,10.000000,64,64,1780899012.621057987,2.145510435,137.799261,47.712721,17,235,523,7,4,3,-0.535714286,0.839285714,55,599,544,327,7,BOTH,STRAIGHT,0,2,5,
lap1_problem_section_baseline,0.000000,10.000000,65,65,1780899012.654445410,2.178897858,137.807500,47.703081,32,235,518,6,3,3,-0.511627907,0.837837838,51,600,549,325,5,BOTH,STRAIGHT,0,2,5,
lap1_problem_section_baseline,0.000000,10.000000,66,66,1780899012.689488173,2.213940620,137.757102,47.738337,16,235,478,6,3,3,-0.533333333,0.840000000,55,599,544,327,7,BOTH,STRAIGHT,0,2,5,
lap1_problem_section_baseline,0.000000,10.000000,67,67,1780899012.721832752,2.246285200,137.847202,47.688062,32,235,475,6,3,3,-0.538461538,0.840909091,54,600,546,327,7,BOTH,STRAIGHT,0,0,2,
lap1_problem_section_baseline,0.000000,10.000000,68,68,1780899012.754427671,2.278880119,137.773452,47.733898,20,235,479,8,5,3,-0.511627907,0.840909091,50,600,550,325,5,BOTH,STRAIGHT,0,2,4,
lap1_problem_section_baseline,0.000000,10.000000,69,69,1780899012.787436247,2.311888695,137.789957,47.735738,22,235,528,6,4,2,-0.552238806,0.834951456,57,600,543,328,8,BOTH,STRAIGHT,0,3,7,
lap1_problem_section_baseline,0.000000,10.000000,70,70,1780899012.824024916,2.348477364,137.771435,47.747917,16,235,520,5,3,2,-0.487179487,0.860000000,47,598,551,322,2,BOTH,STRAIGHT,0,6,8,
lap1_problem_section_baseline,0.000000,10.000000,71,71,1780899012.853708029,2.378160477,137.783068,47.747529,23,235,521,6,3,3,-0.517857143,0.839285714,52,599,547,325,5,BOTH,STRAIGHT,0,3,4,
lap1_problem_section_baseline,0.000000,10.000000,72,72,1780899012.890182495,2.414634943,137.667173,47.816416,33,235,520,5,3,2,-0.600000000,0.839080460,60,600,540,330,10,BOTH,STRAIGHT,0,5,7,
lap1_problem_section_baseline,0.000000,10.000000,73,73,1780899012.923169851,2.447622299,137.677997,47.818999,36,235,525,6,3,3,-0.509433962,0.840579710,52,600,548,326,6,BOTH,STRAIGHT,0,4,8,
lap1_problem_section_baseline,0.000000,10.000000,74,74,1780899012.956272840,2.480725288,137.720327,47.797168,16,235,524,5,3,2,-0.590909091,0.841269841,61,599,538,330,10,BOTH,STRAIGHT,0,4,10,
lap1_problem_section_baseline,0.000000,10.000000,75,75,1780899012.991731167,2.516183615,137.589943,47.877971,24,235,522,5,3,2,-0.552238806,0.840000000,57,600,543,328,8,BOTH,STRAIGHT,0,2,5,
lap1_problem_section_baseline,0.000000,10.000000,76,76,1780899013.024621964,2.549074411,137.610511,47.870111,27,235,527,6,4,2,-0.531250000,0.840909091,55,600,545,327,7,BOTH,STRAIGHT,0,1,2,
lap1_problem_section_baseline,0.000000,10.000000,77,77,1780899013.055374146,2.579826593,137.616264,47.871189,19,235,526,5,3,2,-0.558139535,0.810526316,59,601,542,330,10,BOTH,STRAIGHT,0,3,3,
lap1_problem_section_baseline,0.000000,10.000000,78,78,1780899013.090064287,2.614516735,137.580170,47.890581,19,235,475,5,3,2,-0.531914894,0.854545455,54,599,545,326,6,BOTH,STRAIGHT,0,4,3,
lap1_problem_section_baseline,0.000000,10.000000,79,79,1780899013.126997709,2.651450157,137.546847,47.918599,19,235,523,5,3,2,-0.535714286,0.836956522,54,600,546,327,7,BOTH,STRAIGHT,0,1,1,
lap1_problem_section_baseline,0.000000,10.000000,80,80,1780899013.153735161,2.678187609,137.515284,47.947304,18,235,523,5,3,2,-0.508771930,0.839506173,51,600,549,325,5,BOTH,STRAIGHT,0,2,3,
lap1_problem_section_baseline,0.000000,10.000000,81,81,1780899013.191868305,2.716320753,137.570881,47.919694,16,235,520,6,3,3,-0.538461538,0.838235294,55,600,545,327,7,BOTH,STRAIGHT,0,2,4,
lap1_problem_section_baseline,0.000000,10.000000,82,82,1780899013.222573280,2.747025728,137.535753,47.939101,33,235,476,5,3,2,-0.571428571,0.836956522,59,600,541,329,9,BOTH,STRAIGHT,0,2,4,
